auth_sid,full_name,last_name,first_name,last_first_initial,doc_count_test,doc_count_total,auth_rrbr,auth_pir
7102414556,margolis jeffrey harold,margolis,jeffrey harold,margolis j,1,22,0.0454545454545455,1
7102414803,sáfrán avinoam bezalel,sáfrán,avinoam bezalel,sáfrán a,1,95,0.0105263157894737,1
7102415210,jeannet michel,jeannet,michel,jeannet m,11,20,0.55,297
7102416002,valk jacob,valk,jacob,valk j,1,34,0.0294117647058824,2
7102416004,valk jaap,valk,jaap,valk j,1,38,0.0263157894736842,11
7102417500,millar michael r.,millar,michael r,millar m,1,150,0.00666666666666667,1
7102419904,kapoor neena,kapoor,neena,kapoor n,3,58,0.0517241379310345,179
7102423410,wyss marinette,wyss,marinette,wyss m,1,3,0.333333333333333,0
7102425547,ellison george w.,ellison,george w,ellison g,3,18,0.166666666666667,5
7102426801,ward frank t.,ward,frank t,ward f,2,2,1,10
7102426803,ward frances e.,ward,frances e,ward f,2,11,0.181818181818182,6
7102427576,powell frank c.,powell,frank c,powell f,1,60,0.0166666666666667,2
7102428051,friedrich wilhelm w.,friedrich,wilhelm w,friedrich w,15,103,0.145631067961165,238
7102428147,mertelsmann roland h.,mertelsmann,roland h,mertelsmann r,3,142,0.0211267605633803,16
7102428768,bluestone jeffrey a.,bluestone,jeffrey a,bluestone j,5,319,0.0156739811912226,57
7102430102,grossi carlo enrico,grossi,carlo enrico,grossi c,2,37,0.0540540540540541,16
7102430511,holt lucy j.,holt,lucy j,holt l,2,10,0.2,2
7102430744,boogaerts marc a.,boogaerts,marc a,boogaerts m,4,172,0.0232558139534884,13
7102432804,bauters françis,bauters,françis,bauters f,2,95,0.0210526315789474,5
7102434065,facchini andrea,facchini,andrea,facchini a,1,202,0.00495049504950495,3
7102435233,kearney phillip p.,kearney,phillip p,kearney p,1,10,0.1,1
7102435684,garg mamta,garg,mamta,garg m,1,8,0.125,0
7102435881,prentice ross l.,prentice,ross l,prentice r,6,258,0.0232558139534884,152
7102437792,bonn d.,bonn,d,bonn d,1,12,0.0833333333333333,0
7102438253,shigeta minoru,shigeta,minoru,shigeta m,1,25,0.04,3
7102439120,watkins linda f.,watkins,linda f,watkins l,1,7,0.142857142857143,1
7102440556,horton clive m.,horton,clive m,horton c,7,54,0.12962962962963,35
7102440623,colombo bruno,colombo,bruno,colombo b,1,129,0.00775193798449612,2
7102442840,kabelitz dieter,kabelitz,dieter,kabelitz d,2,279,0.00716845878136201,22
7102446711,graves michael c.,graves,michael c,graves m,1,43,0.0232558139534884,1
7102449712,raza azra,raza,azra,raza a,1,142,0.00704225352112676,14
7102451210,schaller jane green,schaller,jane green,schaller j,1,22,0.0454545454545455,87
7102452757,frazier donald e.,frazier,donald e,frazier d,1,4,0.25,1
7102456158,bateman alex,bateman,alex,bateman a,1,159,0.00628930817610063,1
7102457009,hawley jennifer,hawley,jennifer,hawley j,1,1,1,4
7102459019,ying yunshu,ying,yunshu,ying y,1,21,0.0476190476190476,2
7102459249,grosse-wilde haas,grosse-wilde,haas,grosse-wilde h,1,24,0.0416666666666667,4
7102463707,messner ronald p.,messner,ronald p,messner r,1,16,0.0625,5
7102465260,sims martin j.,sims,martin j,sims m,1,10,0.1,35
7102465526,korsmeyer stanley j.,korsmeyer,stanley j,korsmeyer s,3,202,0.0148514851485149,84
7102465552,amemiya hiroshi,amemiya,hiroshi,amemiya h,1,103,0.00970873786407767,2
7102467735,booth margaret,booth,margaret,booth m,1,3,0.333333333333333,0
7102470989,reiter alfred,reiter,alfred,reiter a,2,132,0.0151515151515152,32
7102471312,reiter andreas ludwig,reiter,andreas ludwig,reiter a,1,183,0.00546448087431694,2
7102471334,tedder thomas f.,tedder,thomas f,tedder t,1,248,0.00403225806451613,3
7102472144,parmiani giorgio,parmiani,giorgio,parmiani g,2,216,0.00925925925925926,14
7102473013,mancini francesca maria,mancini,francesca maria,mancini f,1,75,0.0133333333333333,2
7102479359,kirk allan d.,kirk,allan d,kirk a,3,236,0.0127118644067797,9
7102479881,rosai juan,rosai,juan,rosai j,1,268,0.00373134328358209,6
7102480669,millar barbara c.,millar,barbara c,millar b,1,27,0.037037037037037,1
7102482146,nutman t. b.,nutman,t b,nutman t,1,326,0.00306748466257669,20
7102482683,shu suyu,shu,suyu,shu s,1,75,0.0133333333333333,11
7102483451,debré patrice,debré,patrice,debré p,1,221,0.00452488687782805,21
7102486723,bunn paul a.,bunn,paul a,bunn p,1,228,0.0043859649122807,8
7102487168,raymond christopher k.,raymond,christopher k,raymond c,1,30,0.0333333333333333,1
7102487533,sondel paul m.,sondel,paul m,sondel p,5,126,0.0396825396825397,131
7102487725,norris kjeld e.,norris,kjeld e,norris k,1,11,0.0909090909090909,8
7102487908,beran miloslav a.,beran,miloslav a,beran m,8,140,0.0571428571428571,210
7102490043,larsen glenn r.,larsen,glenn r,larsen g,1,6,0.166666666666667,2
7102490373,hazleman brian leslie,hazleman,brian leslie,hazleman b,8,75,0.106666666666667,1299
7102494410,esdaile john m.,esdaile,john m,esdaile j,1,150,0.00666666666666667,9
7102494457,ceuppens jan louis,ceuppens,jan louis,ceuppens j,1,198,0.00505050505050505,14
7102497164,melamed myron r.,melamed,myron r,melamed m,1,47,0.0212765957446809,20
7102502065,o'riordan jonathan ignatius,o'riordan,jonathan ignatius,o'riordan j,1,47,0.0212765957446809,2
7102502843,rigby peter w j,rigby,peter w j,rigby p,1,40,0.025,8
7102504949,gatter kevin c.,gatter,kevin c,gatter k,2,235,0.00851063829787234,44
7102505847,forget bernard g.,forget,bernard g,forget b,1,59,0.0169491525423729,6
7102512312,seeger robert c.,seeger,robert c,seeger r,1,115,0.00869565217391304,33
7102514890,warwick ruth m.,warwick,ruth m,warwick r,1,51,0.0196078431372549,1
7102515760,schütz günther and #x030b;nther,schütz,günther and #x030b;nther,schütz g,1,246,0.0040650406504065,11
7102515796,plückthun andreas,plückthun,andreas,plückthun a,10,305,0.0327868852459016,14
7102516571,hong richard,hong,richard,hong r,5,13,0.384615384615385,110
7102516598,gillis steven,gillis,steven,gillis s,2,3,0.666666666666667,7
7102521280,calabrese giovanni,calabrese,giovanni,calabrese g,1,28,0.0357142857142857,1
7102522059,mclachlan sandra melissa,mclachlan,sandra melissa,mclachlan s,1,162,0.00617283950617284,6
7102523699,niederkorn jérry y.,niederkorn,jérry y,niederkorn j,1,185,0.00540540540540541,6
7102524998,kelton john g.,kelton,john g,kelton j,1,126,0.00793650793650794,1
7102526209,hay elaine,hay,elaine,hay e,1,150,0.00666666666666667,1
7102526397,schafer daniel f.,schafer,daniel f,schafer d,1,25,0.04,1
7102527798,baldwin gayle cocita,baldwin,gayle cocita,baldwin g,1,22,0.0454545454545455,3
7102528398,seldin michael f.,seldin,michael f,seldin m,1,212,0.00471698113207547,17
7102536946,lawrence lynne j.,lawrence,lynne j,lawrence l,1,17,0.0588235294117647,1
7102538290,geißler klaus h.,geißler,klaus h,geißler k,1,139,0.00719424460431655,1
7102540306,caulfield james b.,caulfield,james b,caulfield j,1,13,0.0769230769230769,7
7102543073,petit thierry,petit,thierry,petit t,1,162,0.00617283950617284,18
7102544738,pratt parks w.,pratt,parks w,pratt p,4,1,4,159
7102548829,mcgahan john p.,mcgahan,john p,mcgahan j,2,125,0.016,5
7102549205,naylor susan l.,naylor,susan l,naylor s,1,47,0.0212765957446809,1
7102554054,onoé kazunori,onoé,kazunori,onoé k,1,129,0.00775193798449612,13
7102555963,hiller erhard,hiller,erhard,hiller e,1,66,0.0151515151515152,1
7102556119,brookes paul a.,brookes,paul a,brookes p,6,23,0.260869565217391,75
7102556308,shibata riri,shibata,riri,shibata r,1,20,0.05,2
7102557511,farmer evan r.,farmer,evan r,farmer e,2,53,0.0377358490566038,5
7102558206,kohda kyuhei,kohda,kyuhei,kohda k,1,42,0.0238095238095238,1
7102558532,ortaldo john r.,ortaldo,john r,ortaldo j,1,86,0.0116279069767442,15
7102560044,fernández óscar fernández,fernández,óscar fernández,fernández o,1,167,0.00598802395209581,2
7102562202,maher darryl w.,maher,darryl w,maher d,1,24,0.0416666666666667,3
7102562244,newland adrian charles,newland,adrian charles,newland a,6,201,0.0298507462686567,195
7102562496,samuel simcha,samuel,simcha,samuel s,6,44,0.136363636363636,1328
7102562733,kurosawa yoshikazu,kurosawa,yoshikazu,kurosawa y,1,61,0.0163934426229508,37
7102563014,sánchez-madrid francisco,sánchez-madrid,francisco,sánchez-madrid f,2,267,0.00749063670411985,54
7102563329,mulligan mark j.,mulligan,mark j,mulligan m,1,79,0.0126582278481013,2
7102563917,könig paul s.,könig,paul s,könig p,1,67,0.0149253731343284,1
7102566685,dalla- favera riccardo dalla,dalla- favera,riccardo dalla,dalla- favera r,2,187,0.0106951871657754,3
7102566933,lowe todd m j,lowe,todd m j,lowe t,1,49,0.0204081632653061,1
7102567376,de castro stefano,de castro,stefano,de castro s,1,65,0.0153846153846154,1
7102569118,borst jannie gerard gerard,borst,jannie gerard gerard,borst j,2,150,0.0133333333333333,2
7102569871,nienhuis arthur w.,nienhuis,arthur w,nienhuis a,4,75,0.0533333333333333,4
7102570207,housman david e.,housman,david e,housman d,1,138,0.0072463768115942,1
7102572837,gauldie jack,gauldie,jack,gauldie j,1,234,0.00427350427350427,97
7102572852,hase sumihiro,hase,sumihiro,hase s,2,71,0.028169014084507,8
7102573334,salisbury jonathan r.,salisbury,jonathan r,salisbury j,1,81,0.0123456790123457,215
7102574935,barber lisa z.,barber,lisa z,barber l,1,6,0.166666666666667,1
7102580119,okayama hiroto,okayama,hiroto,okayama h,1,56,0.0178571428571429,11
7102582710,gauthier gérard l.,gauthier,gérard l,gauthier g,1,1,1,28
7102584492,baenziger juerg w.,baenziger,juerg w,baenziger j,1,2,0.5,3
7102589529,mcmillan robert l.,mcmillan,robert l,mcmillan r,6,54,0.111111111111111,35
7102589668,jabs douglas a.,jabs,douglas a,jabs d,1,251,0.00398406374501992,6
7102589764,maini ravinder nath,maini,ravinder nath,maini r,3,126,0.0238095238095238,56
7102592984,hickman robert o.,hickman,robert o,hickman r,2,4,0.5,5
7102593667,shishido hideo,shishido,hideo,shishido h,1,17,0.0588235294117647,1
7102594554,haskard dorian o.,haskard,dorian o,haskard d,1,217,0.00460829493087558,1
7102596852,couser william g.,couser,william g,couser w,1,193,0.00518134715025907,1
7102598347,shima yoshihito,shima,yoshihito,shima y,1,66,0.0151515151515152,1
7102599135,zander axel rolf,zander,axel rolf,zander a,4,360,0.0111111111111111,10
7102599720,cowan morton j.,cowan,morton j,cowan m,5,126,0.0396825396825397,8
7102603636,thiel andreas,thiel,andreas,thiel a,1,2,0.5,38
7102603785,wiley don c.,wiley,don c,wiley d,2,96,0.0208333333333333,8
7102604904,romano rossella,romano,rossella,romano r,1,9,0.111111111111111,7
7102606663,nadler steven g.,nadler,steven g,nadler s,3,64,0.046875,5
7102607073,tsuchiya naoyuki,tsuchiya,naoyuki,tsuchiya n,1,139,0.00719424460431655,24
7102607333,von dem borne albert e g kr r,von dem borne,albert e g kr r,von dem borne a,3,92,0.0326086956521739,4
7102608931,frame james n.,frame,james n,frame j,1,15,0.0666666666666667,38
7102612427,devita vincent t.,devita,vincent t,devita v,1,44,0.0227272727272727,25
7102612539,sherwood roger f.,sherwood,roger f,sherwood r,4,3,1.33333333333333,10
7102613076,hogan denise k.,hogan,denise k,hogan d,1,2,0.5,1
7102615743,orr harry t.,orr,harry t,orr h,1,135,0.00740740740740741,10
7102616266,villanueva janeth c.,villanueva,janeth c,villanueva j,1,7,0.142857142857143,3
7102616578,davison billie b.,davison,billie b,davison b,1,13,0.0769230769230769,2
7102620021,degott claude,degott,claude,degott c,2,146,0.0136986301369863,5
7102621337,hyde robert j.,hyde,robert j,hyde r,1,14,0.0714285714285714,2
7102621668,redman john r.,redman,john r,redman j,2,2,1,93
7102628637,samuels simcha w.,samuels,simcha w,samuels s,1,2,0.5,2
7102628903,horikawa kentaro,horikawa,kentaro,horikawa k,1,32,0.03125,2
7102630987,gergely jános,gergely,jános,gergely j,2,31,0.0645161290322581,110
7102632814,auerbach arleen d.,auerbach,arleen d,auerbach a,1,88,0.0113636363636364,2
7102633454,brennan lisa lavita,brennan,lisa lavita,brennan l,1,13,0.0769230769230769,4
7102635323,carotti alessandra,carotti,alessandra,carotti a,2,33,0.0606060606060606,4
7102636200,dini giorgio,dini,giorgio,dini g,10,147,0.0680272108843537,27
7102637719,kobata akira,kobata,akira,kobata a,4,40,0.1,47
7102639503,fey. martin f.,fey,martin f,fey m,1,182,0.00549450549450549,1
7102646489,gan yanjun,gan,yanjun,gan y,1,14,0.0714285714285714,6
7102646773,houghton alan n.,houghton,alan n,houghton a,1,151,0.00662251655629139,20
7102649746,lennon vanda a.,lennon,vanda a,lennon v,1,200,0.005,2
7102650194,hagen ernst christiaan,hagen,ernst christiaan,hagen e,1,32,0.03125,1
7102650239,overstreet james w.,overstreet,james w,overstreet j,1,116,0.00862068965517241,7
7102650633,makówka leonard,makówka,leonard,makówka l,3,25,0.12,32
7102652269,doolittle w. ford,doolittle,w ford,doolittle w,1,168,0.00595238095238095,11
7102652794,ratain mark j.,ratain,mark j,ratain m,1,355,0.0028169014084507,2
7102654057,kipps thomas j.,kipps,thomas j,kipps t,4,271,0.014760147601476,55
7102654582,mahony james b.,mahony,james b,mahony j,1,124,0.00806451612903226,1
7102655442,stingl georg,stingl,georg,stingl g,4,225,0.0177777777777778,7
7102655937,barnett lorna,barnett,lorna,barnett l,2,3,0.666666666666667,54
7102657254,carson mike j.,carson,mike j,carson m,1,40,0.025,6
7102657529,burrows peter d.,burrows,peter d,burrows p,1,44,0.0227272727272727,45
7102659159,mcpherson john d.,mcpherson,john d,mcpherson j,1,104,0.00961538461538462,1
7102659490,watt suzanne m.,watt,suzanne m,watt s,7,103,0.0679611650485437,1438
7102659562,craik charles s.,craik,charles s,craik c,2,205,0.00975609756097561,4
7102660223,emerson stephen g.,emerson,stephen g,emerson s,1,69,0.0144927536231884,15
7102661207,arnon ruth,arnon,ruth,arnon r,2,105,0.019047619047619,4
7102661762,greenberg peter l.,greenberg,peter l,greenberg p,5,107,0.0467289719626168,24
7102662134,pober jordan s.,pober,jordan s,pober j,2,226,0.00884955752212389,2
7102663683,ferrara james l m f,ferrara,james l m f,ferrara j,7,181,0.0386740331491713,130
7102665822,silvestri federico f.,silvestri,federico f,silvestri f,1,56,0.0178571428571429,1
7102667707,heuser john e.,heuser,john e,heuser j,1,130,0.00769230769230769,27
7102670550,matsunaga yasuko,matsunaga,yasuko,matsunaga y,1,12,0.0833333333333333,1
7102673204,vainchenker william p.,vainchenker,william p,vainchenker w,1,318,0.00314465408805031,15
7102673829,jacobsen niels,jacobsen,niels,jacobsen n,1,8,0.125,1
7102673834,jacobsen niels otto,jacobsen,niels otto,jacobsen n,8,53,0.150943396226415,115
7102676367,reis marciano d.,reis,marciano d,reis m,2,49,0.0408163265306122,21
7102677703,radford john,radford,john,radford j,5,145,0.0344827586206897,14
7102678272,finlay jonathan lester,finlay,jonathan lester,finlay j,3,192,0.015625,64
7102683337,chatenoud lucienne m.,chatenoud,lucienne m,chatenoud l,15,112,0.133928571428571,224
7102684263,horváth csaba g.,horváth,csaba g,horváth c,1,64,0.015625,1
7102684396,harley chris,harley,chris,harley c,1,1,1,15
7102685262,dufour anna,dufour,anna,dufour a,3,24,0.125,6
7102686234,burnham judith a.,burnham,judith a,burnham j,1,8,0.125,13
7102686475,boone thomas c.,boone,thomas c,boone t,1,40,0.025,3
7102688215,crissman john crissman,crissman,john crissman,crissman j,1,39,0.0256410256410256,1
7102689387,linde anders s.,linde,anders s,linde a,3,48,0.0625,6
7102689561,yoshikai yasunobu,yoshikai,yasunobu,yoshikai y,1,244,0.00409836065573771,10
7102689730,higashi hideyoshi,higashi,hideyoshi,higashi h,1,9,0.111111111111111,4
7102689885,seitz michael,seitz,michael,seitz m,1,52,0.0192307692307692,2
7102692446,ueda etsuko,ueda,etsuko,ueda e,2,6,0.333333333333333,30
7102696753,pope sharon h.,pope,sharon h,pope s,1,1,1,5
7102697453,newell kenneth a.,newell,kenneth a,newell k,1,103,0.00970873786407767,6
7102700740,faust jeffrey s.,faust,jeffrey s,faust j,1,2,0.5,2
7102706044,means anthony r.,means,anthony r,means a,1,112,0.00892857142857143,13
7102706706,koretzky gary a.,koretzky,gary a,koretzky g,3,197,0.0152284263959391,9
7102708217,steel cathy m.,steel,cathy m,steel c,1,19,0.0526315789473684,28
7102708435,poustka annemarie marie,poustka,annemarie marie,poustka a,1,220,0.00454545454545455,40
7102709929,knechtle stuart j.,knechtle,stuart j,knechtle s,3,254,0.0118110236220472,26
7102711703,mikawa haruki,mikawa,haruki,mikawa h,1,15,0.0666666666666667,10
7102712279,tsang monica,tsang,monica,tsang m,1,28,0.0357142857142857,20
7102713417,löffler helmut d.,löffler,helmut d,löffler h,8,59,0.135593220338983,129
7102716382,child ja anthony,child,ja anthony,child j,2,67,0.0298507462686567,7
7102717364,grace norman d.,grace,norman d,grace n,1,47,0.0212765957446809,2
7102721540,wilkins bridget s.,wilkins,bridget s,wilkins b,1,70,0.0142857142857143,14
7102721701,lai zhongwu,lai,zhongwu,lai z,1,12,0.0833333333333333,1
7102722425,borst h. p eric,borst,h p eric,borst h,1,8,0.125,9
7102723591,martelli massimo fabrizio,martelli,massimo fabrizio,martelli m,6,247,0.0242914979757085,44
7102726348,mori ryoichi,mori,ryoichi,mori r,1,10,0.1,9
7102727050,diamond austin g.,diamond,austin g,diamond a,1,14,0.0714285714285714,141
7102727150,story michael d.,story,michael d,story m,1,103,0.00970873786407767,1
7102728235,amar avraham k ould,amar,avraham k ould,amar a,1,26,0.0384615384615385,18
7102729060,kuipers jens g.,kuipers,jens g,kuipers j,1,69,0.0144927536231884,5
7102730591,carey william d.,carey,william d,carey w,1,60,0.0166666666666667,4
7102733479,maki dennis,maki,dennis,maki d,2,118,0.0169491525423729,102
7102736341,riethmüller gert,riethmüller,gert,riethmüller g,5,82,0.0609756097560976,146
7102738057,morton william r.,morton,william r,morton w,1,43,0.0232558139534884,2
7102739639,brunner norman g.,brunner,norman g,brunner n,1,1,1,1
7102740288,ledbetter jeffrey a.,ledbetter,jeffrey a,ledbetter j,6,61,0.0983606557377049,31
7102742710,ribera josép maría ribera,ribera,josép maría ribera,ribera j,1,351,0.00284900284900285,14
7102743265,reyès félix,reyès,félix,reyès f,5,73,0.0684931506849315,12
7102744229,weitzman sheila s.,weitzman,sheila s,weitzman s,1,125,0.008,3
7102744462,allison anthony c.,allison,anthony c,allison a,1,40,0.025,1
7102744977,niitani hisanobu,niitani,hisanobu,niitani h,1,58,0.0172413793103448,1
7102747920,spiers alexander s d,spiers,alexander s d,spiers a,2,9,0.222222222222222,4
7102748015,strober samuel,strober,samuel,strober s,2,97,0.0206185567010309,61
7102749374,gottlieb david j.,gottlieb,david j,gottlieb d,4,96,0.0416666666666667,32
7102749942,offner halina a.,offner,halina a,offner h,1,192,0.00520833333333333,2
7102750415,schiffer charles a.,schiffer,charles a,schiffer c,4,185,0.0216216216216216,147
7102751467,ray nandita,ray,nandita,ray n,2,5,0.4,32
7102751586,howie alexander j.,howie,alexander j,howie a,3,97,0.0309278350515464,3
