eid_set_B_citing	eid_set_C_cited	cited_is_in_B	cited_is_in_A
33982487	23039291	1	0
33982487	23275696	1	0
33982487	23662356	1	0
33982487	24289816	1	0
33982487	24517280	1	0
33982487	24792262	1	0
33982487	24947837	1	0
33982487	25248571	1	0
33982487	25297078	1	0
33982487	25833550	1	0
33982487	25942516	1	0
33982487	25995324	1	0
33982487	25998841	1	0
33982487	26059204	1	0
33982487	26097740	1	0
33982487	26148474	1	0
33982487	26567516	1	0
33982487	26661884	1	0
33982487	27179487	1	0
33982487	27190524	1	0
33982487	27278084	1	0
33982487	27385042	1	0
33982487	28101309	1	0
33982487	28274792	1	0
33982487	28557441	1	0
33982487	28802726	1	0
33982487	28922509	1	0
33982487	28936801	1	0
33982487	29030462	1	0
33982487	29657896	1	1
33982487	29792629	1	0
33982487	29849116	1	0
33982487	30048478	1	0
33982487	30887356	1	0
33982487	30974622	1	0
33982487	31573950	1	0
33982487	31711701	1	0
33982487	31778295	1	0
33982487	31790159	1	0
33982487	31930322	1	0
33982487	32899166	1	0
33982487	33524477	1	0
33982487	2342652901	1	0
33982487	17944389073	1	0
33982964	23714467	1	0
33982964	25838021	1	0
33982964	25838698	1	0
33982964	26762760	1	0
33982964	27218095	1	0
33982964	27223565	1	0
33982964	27285847	1	0
33982964	28334944	1	0
33982964	28672525	1	0
33982964	28823758	1	0
33982964	28968905	1	0
33982964	29555112	1	0
33982964	29957873	1	0
33982964	30275696	1	0
33982964	30767106	1	0
33982964	31568670	1	0
33982964	31942370	1	0
33982964	33082054	1	1
33982964	343310275	1	0
33983443	2726158	1	0
33983443	21689684	1	0
33983443	21871027	1	0
33983443	25189891	1	0
33983443	25373638	1	0
33983443	26118760	1	0
33983443	27390784	1	0
33983443	28014458	1	0
33983443	28078866	1	0
33983443	28348376	1	1
33983443	30589522	1	0
33983443	30971014	1	0
33983443	30971725	1	0
33983443	31744444	1	0
33983443	31778306	1	0
33983443	32956678	1	0
33983443	8944233863	1	1
33983443	9544250404	1	1
33983443	18544410822	1	0
33983443	84889125219	1	0
33983443	84889146196	1	0
33985999	604395	1	0
33985999	3448569	1	0
33985999	5000433	1	0
33985999	27179713	1	0
33985999	27985431	1	0
33985999	28291731	1	0
33985999	28865465	1	0
33985999	28999803	1	0
33985999	29018332	1	0
33985999	30043169	1	0
33985999	30593031	1	0
33985999	30843346	1	0
33985999	30885594	1	0
33985999	30897825	1	0
33985999	31749469	1	0
33985999	31906149	1	0
33985999	31981950	1	0
33985999	32501955	1	0
33985999	32543307	1	0
33985999	32543555	1	0
33985999	1842373580	1	0
33985999	9044241681	1	0
33985999	19144365910	1	0
33987925	4136246	1	0
33987925	4174182	1	0
33987925	18567632	1	0
33987925	19958484	1	0
33987925	21105470	1	1
33987925	23046599	1	0
33987925	23697661	1	0
33987925	25838021	1	0
33987925	26317443	1	1
33987925	26522065	1	0
33987925	26568735	1	0
33987925	26692598	1	0
33987925	27175018	1	0
33987925	27197493	1	0
33987925	27473684	1	0
33987925	28006072	1	0
33987925	28223378	1	0
33987925	28291823	1	0
33987925	28592565	1	0
33987925	28926814	1	0
33987925	29934989	1	0
33987925	29989324	1	0
33987925	30485173	1	0
33987925	31032155	1	0
33987925	31933472	1	0
33987925	32892412	1	0
33987925	33603596	1	0
33987925	9344223986	1	0
33987925	13144261717	1	1
33988471	30665257	1	1
33988471	19144365910	1	0
33991967	13852484	1	0
33991967	14407722	1	1
33991967	20475449	1	0
33991967	21810948	1	0
33991967	23192595	1	0
33991967	23991945	1	0
33991967	24497416	1	0
33991967	25266610	1	0
33991967	26742792	1	0
33991967	26771276	1	0
33991967	27136190	1	0
33991967	27947017	1	0
33991967	28963020	1	0
33991967	30603239	1	0
33991967	33018384	1	0
33996883	29973965	1	0
33996883	32530342	1	1
33996883	32791210	1	1
33996883	33022834	1	0
33996883	343335036	1	0
33996883	345337254	1	1
33996883	1842368507	1	1
33996883	2642590949	1	0
33996883	7144250528	1	0
33996883	7844225540	1	1
33996949	285940	1	0
33996949	1586910	1	1
33996949	3220566	1	0
33996949	3249644	1	0
33996949	8315603	1	0
33996949	10195558	1	1
33996949	20483319	1	0
33996949	21064615	1	1
33996949	24319910	1	1
33996949	24410459	1	0
33996949	25678601	1	1
33996949	27048743	1	1
33996949	27196142	1	0
33996949	28858133	1	0
33996949	28871935	1	1
33996949	29092530	1	1
33996949	29100438	1	1
33996949	29618806	1	1
33996949	29813688	1	0
33996949	29868846	1	1
33996949	29908913	1	0
33996949	30043438	1	0
33996949	30896219	1	1
33996949	30925301	1	1
33996949	31723944	1	0
33996949	31791706	1	0
33996949	31879197	1	1
33996949	31911005	1	0
33996949	32006125	1	1
33996949	32170122	1	1
33996949	32616805	1	1
33996949	33024367	1	0
33996949	33178876	1	0
33996949	33214355	1	0
33996949	33230960	1	1
33996949	33594552	1	1
33996949	2942712161	1	1
33996949	8244222296	1	0
33996949	9444243905	1	0
33996949	23444449333	1	1
33997255	19846233	1	1
33997255	21349053	1	0
33997255	23748386	1	1
33997255	23890609	1	1
33997255	23914384	1	1
33997255	23946601	1	1
33997255	24495517	1	0
33997255	25794063	1	1
33997255	27432328	1	0
33997255	28288519	1	1
33997255	28816546	1	1
33997255	29814354	1	0
33997255	32211189	1	1
33997255	32526334	1	0
33997255	345337254	1	1
33998583	22625666	1	0
33998583	25182977	1	1
33998583	26684134	1	0
33998583	27403374	1	0
33998583	27477193	1	1
33998583	27525387	1	1
33998583	27751556	1	1
33998583	27756703	1	0
33998583	27787877	1	0
33998583	27939098	1	1
33998583	27946275	1	0
33998583	28171065	1	0
33998583	28221433	1	0
33998583	28797453	1	0
33998583	29619709	1	0
33998583	30028353	1	0
33998583	30862399	1	0
33998583	31033551	1	0
33998583	31684387	1	0
33998583	31900323	1	1
33998583	32833976	1	1
33998583	33512908	1	1
33998583	33580206	1	1
33998583	2242434790	1	0
33998583	15144358874	1	0
33998583	18244411938	1	1
34001076	4198722	1	0
34001076	22466214	1	0
34001076	22540281	1	0
34001076	23128587	1	0
34001076	23185404	1	0
34001076	23657391	1	0
34001076	23664604	1	0
34001076	23854294	1	0
34001076	24293979	1	1
34001076	24333720	1	0
34001076	24349836	1	0
34001076	24496326	1	0
34001076	25089592	1	0
34001076	25119561	1	0
34001076	25172836	1	0
34001076	25240398	1	0
34001076	26099098	1	0
34001076	26353962	1	0
34001076	26375173	1	1
34001076	26455183	1	0
34001076	26586054	1	1
34001076	26628118	1	0
34001076	27223468	1	0
34001076	27239496	1	0
34001076	27243698	1	0
34001076	27247855	1	0
34001076	27292385	1	0
34001076	27317269	1	0
34001076	27374447	1	1
34001076	27502253	1	0
34001076	27572639	1	0
34001076	27688041	1	0
34001076	27723317	1	0
34001076	28009151	1	0
34001076	28057249	1	0
34001076	28070359	1	0
34001076	28087780	1	0
34001076	28128707	1	0
34001076	28225440	1	0
34001076	28304478	1	0
34001076	28330865	1	0
34001076	28889656	1	0
34001076	28947670	1	0
34001076	28951457	1	0
34001076	29022898	1	0
34001076	29056665	1	1
34001076	29383661	1	0
34001076	29552255	1	0
34001076	29569061	1	0
34001076	29798027	1	0
34001076	29925934	1	0
34001076	30015488	1	0
34001076	30725160	1	0
34001076	30960042	1	0
34001076	30968650	1	0
34001076	31037004	1	0
34001076	31596951	1	0
34001076	31670669	1	0
34001076	31783693	1	1
34001076	31839132	1	0
34001076	32032442	1	0
34001076	32530684	1	0
34001076	32533839	1	0
34001076	32943931	1	0
34001076	33047767	1	0
34001076	33616693	1	0
34001076	42449063	1	0
34001076	342940801	1	0
34001076	345337254	1	1
34001076	7344268577	1	0
34001076	9444268741	1	1
34001076	13044311376	1	0
34001076	17744401939	1	1
34001076	18844474011	1	0
34001076	84871467503	1	0
34004440	23905973	1	0
34004440	27496895	1	0
34004440	28108801	1	0
34004440	28216334	1	0
34004440	30582677	1	0
34005508	524707	1	1
34005508	2944477	1	0
34005508	7355794	1	0
34005508	23101978	1	1
34005508	23547401	1	0
34005508	23875599	1	0
34005508	24240878	1	1
34005508	24321013	1	1
34005508	25228919	1	0
34005508	25250391	1	0
34005508	25340475	1	0
34005508	27208577	1	1
34005508	27225427	1	0
34005508	27425736	1	0
34005508	27478056	1	0
34005508	27484445	1	1
34005508	27996827	1	0
34005508	28057250	1	1
34005508	28082459	1	0
34005508	28127304	1	1
34005508	28127935	1	0
34005508	29163551	1	1
34005508	30800131	1	1
34005508	31759838	1	1
34005508	32030699	1	1
34005508	342761711	1	0
34005508	344766075	1	1
34005508	345337254	1	1
34005508	1842368507	1	1
34005508	8944248819	1	1
34005508	9044254117	1	1
34005508	9844227997	1	1
34005508	23444453829	1	0
34014055	27138212	1	0
34014578	16190847	1	0
34014578	17184389	1	1
34014578	21940367	1	1
34014578	22000269	1	1
34014578	22446935	1	0
34014578	23002335	1	0
34014578	23232821	1	0
34014578	23632236	1	0
34014578	24545328	1	0
34014578	25044472	1	0
34014578	25371526	1	0
34014578	25602839	1	0
34014578	27403941	1	0
34014578	27451847	1	0
34014578	28108577	1	0
34014578	28131483	1	0
34014578	28956888	1	0
34014578	29933577	1	0
34014578	29934373	1	0
34014578	29986469	1	1
34014578	31718436	1	0
34014578	33304796	1	0
34015188	15954270	1	0
34015188	17184389	1	1
34015188	19526424	1	0
34015188	22379808	1	0
34015188	22446935	1	0
34015188	23632236	1	0
34015188	24545328	1	0
34015188	28850479	1	1
34015188	29986469	1	1
34015188	30770471	1	1
34015188	31282021	1	1
34015188	31282203	1	1
34015188	31297197	1	1
34015188	31736457	1	1
34015188	31861167	1	1
34015188	31907450	1	1
34015188	31937392	1	0
34015188	33304796	1	0
34015188	34014578	1	0
34017068	25266610	1	0
34017068	25901088	1	0
34017068	27141519	1	0
34017068	28301313	1	0
34017068	29075074	1	0
34017068	30801002	1	0
34017068	32561502	1	0
34017068	33569508	1	0
34017068	79960655760	1	0
34017954	2435825	1	0
34017954	3923085	1	0
34017954	8164109	1	0
34017954	18404970	1	1
34017954	19817187	1	0
34017954	21703548	1	0
34017954	21795011	1	1
34017954	23101978	1	1
34017954	24204319	1	1
34017954	24502001	1	1
34017954	24560225	1	0
34017954	25939587	1	0
34017954	26614802	1	0
34017954	27444652	1	1
34017954	27484445	1	1
34017954	27537029	1	0
34017954	28082459	1	0
34017954	28291649	1	0
34017954	28835315	1	0
34017954	29112299	1	0
34017954	29163551	1	1
34017954	30930350	1	1
34017954	30937335	1	0
34017954	31011793	1	1
34017954	31026736	1	1
34017954	31827979	1	0
34017954	31852624	1	0
34017954	31875250	1	0
34017954	345164436	1	0
34017954	345337254	1	1
34017954	4243699339	1	0
34017954	8944248819	1	1
34017954	33845382806	1	1
34017954	84871466834	1	0
34018260	3421005	1	0
34018260	3496662	1	0
34018260	17294484	1	0
34018260	25128991	1	0
34018260	27753921	1	0
34018260	30757906	1	0
34018260	30848807	1	0
34018260	30871024	1	0
34018260	30884929	1	0
34018260	31022190	1	0
34018260	31876598	1	0
34018260	31978181	1	0
34018260	32143624	1	0
34018260	32561249	1	0
34018260	32750691	1	0
34018260	32971379	1	0
34018260	33361765	1	0
34018260	8944233367	1	0
34018855	16307729	1	0
34018855	16771856	1	0
34018855	20636158	1	0
34018855	20692899	1	0
34018855	21707402	1	0
34018855	25123720	1	0
34018855	25188124	1	0
34018855	25719511	1	0
34018855	26518919	1	0
34018855	26542944	1	0
34018855	26592314	1	0
34018855	26633235	1	0
34018855	26690978	1	0
34018855	26773798	1	0
34018855	27162356	1	0
34018855	27340737	1	0
34018855	27963484	1	0
34018855	28068923	1	0
34018855	28069388	1	0
34018855	28326520	1	1
34018855	28883531	1	0
34018855	28938186	1	0
34018855	29015398	1	0
34018855	29046516	1	0
34018855	29071639	1	0
34018855	29552558	1	0
34018855	29610794	1	0
34018855	29664445	1	0
34018855	29861299	1	0
34018855	29920391	1	0
34018855	29939673	1	0
34018855	30035878	1	0
34018855	30219773	1	0
34018855	30576498	1	0
34018855	30729224	1	0
34018855	30814645	1	0
34018855	31039315	1	0
34018855	31569118	1	0
34018855	31586221	1	0
34018855	31658738	1	0
34018855	31907654	1	0
34018855	31984194	1	0
34018855	32479876	1	0
34018855	32787091	1	0
34018855	32802643	1	0
34018855	33012615	1	0
34018855	33038935	1	0
34022413	1604580	1	0
34022413	1826169	1	0
34022413	2302562	1	1
34022413	20665468	1	0
34022413	21874149	1	0
34022413	23164968	1	0
34022413	23917933	1	0
34022413	23926939	1	0
34022413	23950654	1	0
34022413	25075878	1	0
34022413	25102002	1	0
34022413	25255277	1	0
34022413	25851006	1	0
34022413	26441404	1	0
34022413	26545275	1	0
34022413	26607821	1	0
34022413	26611050	1	0
34022413	27164196	1	0
34022413	27171178	1	0
34022413	27416199	1	0
34022413	27421777	1	0
34022413	27481388	1	0
34022413	27948083	1	0
34022413	28045713	1	0
34022413	28048726	1	0
34022413	28201781	1	0
34022413	28227343	1	0
34022413	28260347	1	0
34022413	28818844	1	0
34022413	28868182	1	0
34022413	28877229	1	0
34022413	28890693	1	0
34022413	28902581	1	0
34022413	28932425	1	0
34022413	28982258	1	0
34022413	28985303	1	0
34022413	29094342	1	0
34022413	29762197	1	0
34022413	29892411	1	0
34022413	30333226	1	0
34022413	30342036	1	0
34022413	30732361	1	0
34022413	31093235	1	0
34022413	31657480	1	0
34022413	31953072	1	0
34022413	31993410	1	0
34022413	32030791	1	0
34022413	32521660	1	0
34022413	32571326	1	0
34022413	40143401	1	0
34022413	2642714142	1	0
34022540	26350676	1	1
34022540	27998848	1	1
34022540	29088033	1	1
34022540	30786588	1	1
34022540	30812012	1	1
34022540	31038460	1	1
34022540	32104102	1	1
34022596	30333286	1	0
34022596	31586003	1	0
34022927	26706487	1	0
34022927	29969377	1	0
34022927	30801002	1	0
34022927	31722856	1	0
34022927	32509302	1	0
34022927	32561249	1	0
34022927	32784908	1	0
34022927	34708480	1	0
34026027	15593219	1	0
34026027	23761215	1	0
34026027	24971781	1	0
34026027	25007597	1	0
34026027	25182977	1	1
34026027	25827690	1	0
34026027	27525387	1	1
34026027	28268167	1	0
34026027	30731665	1	0
34026027	30774293	1	0
34026027	33604921	1	0
34026771	3448569	1	0
34026771	4032583	1	1
34026771	4136246	1	0
34026771	26572809	1	0
34026771	28001154	1	0
34026771	28785535	1	0
34026771	30832921	1	0
34026771	31021109	1	0
34026771	32146225	1	0
34026771	32479180	1	0
34026771	344813702	1	0
34027095	23615397	1	1
34027095	25228997	1	1
34027095	25911979	1	1
34027095	27057483	1	1
34027095	27483826	1	1
34027095	27534424	1	1
34027095	27954426	1	1
34027095	28074547	1	1
34027095	28352208	1	1
34027095	28790440	1	1
34027095	28939820	1	1
34027095	28959923	1	1
34027095	29948935	1	1
34027095	30008082	1	1
34027095	30443703	1	1
34027095	30831750	1	1
34027095	30897222	1	1
34027095	31027623	1	1
34027095	31663914	1	1
34027095	31757274	1	1
34027095	31879197	1	1
34027095	32170122	1	1
34027095	32755477	1	1
34027095	4243292684	1	1
34027095	9044237273	1	1
34027095	10144243981	1	1
34027095	17944403263	1	1
34028921	28180225	1	0
34028921	30757906	1	0
34028921	30848807	1	0
34028921	30871024	1	0
34028921	31022190	1	0
34028921	31692007	1	0
34028921	31754413	1	0
34028921	32750691	1	0
34028921	32837598	1	0
34028921	32971379	1	0
34028921	33358588	1	0
34028921	33361765	1	0
34028921	33557889	1	0
34028921	34018260	1	0
34028921	34161932	1	0
34028921	6844242311	1	0
34028921	7844234750	1	0
34028921	8944233367	1	0
34028921	79960655760	1	0
34033048	1385151	1	1
34033048	18464261	1	1
34033048	20591822	1	1
34033048	20595443	1	1
34033048	21243527	1	1
34033048	21273333	1	1
34033048	21341026	1	1
34033048	23133248	1	1
34033048	23905133	1	1
34033048	23911111	1	1
34033048	24316870	1	1
34033048	24342937	1	1
34033048	24416009	1	1
34033048	24449097	1	1
34033048	24456069	1	1
34033048	24588735	1	1
34033048	25130728	1	1
34033048	25297050	1	1
34033048	25348259	1	1
34033048	25878925	1	1
34033048	26011310	1	1
34033048	26079656	1	1
34033048	26438835	1	1
34033048	26457327	1	1
34033048	26544338	1	1
34033048	26709411	1	1
34033048	27050564	1	1
34033048	27156307	1	1
34033048	27194472	1	1
34033048	27283918	1	1
34033048	27389272	1	1
34033048	27397544	1	1
34033048	27437247	1	1
34033048	27456571	1	1
34033048	27475743	1	1
34033048	27957731	1	1
34033048	28346432	1	1
34033048	28800590	1	1
34033048	28842801	1	1
34033048	28870425	1	1
34033048	28964750	1	1
34033048	29864147	1	1
34033048	29866039	1	1
34033048	29875268	1	1
34033048	29937765	1	1
34033048	29952074	1	1
34033048	30000401	1	1
34033048	30267031	1	1
34033048	30453582	1	1
34033048	30598858	1	1
34033048	31022715	1	1
34033048	31570545	1	1
34033048	31805250	1	1
34033048	31986139	1	1
34033048	32101348	1	1
34033048	32212728	1	1
34033048	32498231	1	1
34033048	32509947	1	1
34033048	33534533	1	1
34034410	1550068	1	0
34034410	1873780	1	0
34034410	2519691	1	0
34034410	2718368	1	0
34034410	2806168	1	0
34034410	4136246	1	0
34034410	20071307	1	0
34034410	24245669	1	0
34034410	27369935	1	0
34034410	27976273	1	0
34034410	28307601	1	0
34034410	28904407	1	0
34034410	28911129	1	0
34034410	28919481	1	0
34034410	29133543	1	0
34034410	29858327	1	0
34034410	29957181	1	0
34034410	30614426	1	0
34034410	30875150	1	0
34034410	31015411	1	0
34034410	31022694	1	0
34034410	31664666	1	1
34034410	31718087	1	0
34034410	31760453	1	0
34034410	31819880	1	0
34034410	31840623	1	0
34034410	31936430	1	1
34034410	32170539	1	0
34034410	33011544	1	0
34034410	33214207	1	1
34034410	342901488	1	0
34034410	9544236183	1	1
34039737	3567224	1	0
34039737	15644105	1	0
34039737	25158279	1	0
34039737	25813107	1	1
34039737	27137976	1	0
34039737	27290672	1	1
34039737	28556378	1	0
34039737	28868144	1	1
34039737	28940385	1	0
34039737	29789089	1	0
34039737	29986469	1	1
34039737	30770471	1	1
34039737	31158227	1	0
34039737	9844229895	1	0
34039737	84892193128	1	1
34043418	24993651	1	0
34043418	26035523	1	0
34043418	27398544	1	0
34043418	27533185	1	0
34043418	27930310	1	0
34043418	28643610	1	0
34043418	28783378	1	0
34043418	28889212	1	0
34043418	29094825	1	0
34043418	29876593	1	0
34043418	30152162	1	0
34043418	30272352	1	0
34043418	30776074	1	0
34043418	32484987	1	0
34043849	652501	1	0
34043849	2466219	1	1
34043849	3341579	1	0
34043849	21272605	1	0
34043849	26101638	1	0
34043849	26101720	1	0
34043849	27427548	1	0
34043849	28057250	1	1
34043849	28064764	1	1
34043849	28108050	1	1
34043849	28127304	1	1
34043849	29763585	1	0
34043849	30800131	1	1
34043849	31664666	1	1
34043849	33016566	1	1
34043849	344766075	1	1
34043849	345337254	1	1
34043849	1842368507	1	1
34045586	84110	1	0
34045586	685778	1	0
34045586	737487	1	0
34045586	891538	1	0
34045586	1318799	1	0
34045586	1881610	1	0
34045586	2264253	1	0
34045586	3601780	1	0
34045586	6986048	1	0
34045586	8909802	1	0
34045586	10490454	1	0
34045586	11373544	1	0
34045586	14546166	1	0
34045586	15515283	1	1
34045586	16741871	1	0
34045586	16758998	1	0
34045586	17157814	1	0
34045586	17641097	1	0
34045586	17641915	1	0
34045586	17653422	1	0
34045586	17687199	1	0
34045586	17814565	1	0
34045586	18226516	1	0
34045586	18759334	1	0
34045586	18770392	1	0
34045586	19918051	1	0
34045586	19970608	1	0
34045586	21270424	1	0
34045586	23028511	1	0
34045586	23279580	1	0
34045586	23578993	1	0
34045586	23762901	1	0
34045586	24565485	1	0
34045586	25087579	1	0
34045586	25232817	1	0
34045586	25281073	1	0
34045586	25321482	1	0
34045586	25847662	1	0
34045586	25875138	1	0
34045586	25883342	1	0
34045586	25961794	1	0
34045586	25981270	1	0
34045586	26003086	1	0
34045586	26031530	1	0
34045586	26034886	1	0
34045586	26081633	1	0
34045586	26445723	1	0
34045586	26546968	1	0
34045586	26578676	1	0
34045586	26579147	1	0
34045586	26635981	1	0
34045586	26661404	1	0
34045586	26748867	1	0
34045586	27156705	1	0
34045586	27179319	1	0
34045586	27189955	1	0
34045586	27192031	1	0
34045586	27340337	1	0
34045586	27419734	1	0
34045586	27469016	1	0
34045586	27529376	1	0
34045586	27717956	1	0
34045586	27729166	1	0
34045586	27730750	1	0
34045586	27759498	1	0
34045586	27763315	1	0
34045586	27831688	1	0
34045586	27979333	1	0
34045586	28032807	1	0
34045586	28136980	1	0
34045586	28845643	1	0
34045586	28889795	1	0
34045586	28900764	1	0
34045586	28909630	1	0
34045586	29116425	1	0
34045586	29550055	1	0
34045586	29585361	1	0
34045586	29592005	1	0
34045586	29609949	1	0
34045586	29778443	1	0
34045586	29858088	1	0
34045586	29888393	1	0
34045586	29990776	1	0
34045586	30068297	1	0
34045586	30071890	1	0
34045586	30461540	1	0
34045586	30727904	1	0
34045586	30733294	1	0
34045586	30761958	1	0
34045586	30879283	1	0
34045586	30944041	1	0
34045586	30944969	1	0
34045586	31038391	1	0
34045586	31155385	1	0
34045586	31583131	1	0
34045586	31665851	1	0
34045586	31693336	1	0
34045586	31725135	1	0
